A,B,C,D,x,y
3.489610563,12.28615461,8.217967075,19.98222785,70,50
3.788692417,15.0270024,7.406214141,18.85501143,70,50
3.691335927,17.28528629,7.689552633,19.22693863,70,50
3.661793338,19.26591238,7.301669336,18.91165004,70,50
3.441018395,18.36397073,5.812184458,16.87471322,70,50
4.200110453,19.94817202,7.844366254,19.36059529,70,50
4.275310619,16.76960545,8.331206127,20.07106183,70,50
3.001017866,20.03731437,5.935436045,18.56636622,75,50
3.263745669,16.69590566,7.234465578,19.7469594,75,50
3.083693008,19.93672912,5.933183415,18.96831282,75,50
3.323559964,20.09184157,6.091957252,19.25544341,75,50
3.156310998,18.16655024,6.961055988,19.92598958,75,50
3.72934023,12.78130508,6.429944186,20.18620317,75,50
3.093520387,19.40377776,6.056277768,18.42400986,75,50
3.651855985,19.8216827,6.519282424,19.68242306,75,50
3.061140703,19.35406438,6.278836735,18.5061157,75,50
3.955730292,20.32002517,6.675764714,19.50246922,75,50
3.403351891,17.50524707,7.084523152,19.73589037,75,50
2.664114025,15.13517335,5.403180636,17.82535212,75,50
2.501306449,13.2156894,5.379229483,20.23310503,80,50
2.554141451,12.72837573,5.422247037,18.73733123,80,50
3.158686611,18.70700962,5.73722325,19.31026789,80,50
2.13147963,10.82601505,4.283897627,17.05198373,80,50
2.173999166,15.91778581,4.965644244,17.82637598,80,50
2.626775603,14.53630976,5.106166857,18.46822468,80,50
1.758896428,11.71092896,4.190864607,16.90700177,80,50
3.209473735,18.50340818,5.695340676,19.81720285,80,50
2.592508587,11.09097169,4.906659806,17.91352222,80,50
2.557192958,16.50695351,5.372541289,18.37312524,80,50
2.667769339,14.10725935,6.133762817,19.81288119,80,50
3.287262151,18.90159754,5.504435125,19.0191973,80,50
6.7783816,6.158728024,23.67993198,4.161999334,80,55
6.285838621,7.763934668,20.38229376,4.576627672,80,55
5.826629687,7.056298081,21.49407525,3.702510641,80,55
6.707878105,5.868712574,20.30625119,4.030392706,80,55
6.932982738,4.92890843,20.4549251,3.813254285,80,55
5.008275849,6.411781288,18.22540625,3.81109214,80,55
5.729908149,6.643151357,16.36772336,3.422217039,80,55
5.423417099,6.599864787,16.26747704,3.53002534,80,55
6.965426152,6.802564034,17.09625342,2.686574764,80,55
5.039974776,3.961799507,19.05702897,3.293762103,80,55
6.324472041,3.81432933,18.80012316,3.616311484,80,55
6.17741166,5.129634929,18.02274925,3.330282544,80,55
4.296288503,5.745036947,15.60808268,3.594424322,75,55
6.319592317,5.818173026,15.45007003,2.627850303,75,55
6.269017821,6.097738279,19.01438342,4.073211877,75,55
5.217368422,4.750982991,17.58805255,5.108732347,75,55
7.601238952,9.432690925,21.75099322,5.838046183,75,55
6.759393447,6.312908913,23.10468672,5.34444813,75,55
6.465343503,8.953071519,21.79568221,5.851092497,75,55
9.074440739,7.537017988,25.37270966,6.401235629,75,55
5.553011651,5.053099101,17.43655482,5.14913912,75,55
6.934482517,5.396997745,24.0473161,5.875812777,75,55
5.673265499,7.565515969,18.6287556,4.994940425,75,55
8.102205431,8.687210453,22.29430913,5.671155574,75,55
6.445236913,6.389272691,17.95710725,6.001029986,70,55
9.541854586,8.938959574,29.08045293,7.74540636,70,55
7.080499599,9.535885879,28.69730885,7.707028276,70,55
9.086291402,7.734861474,29.17514266,7.62426738,70,55
7.914076858,6.979534466,27.35585435,7.546951426,70,55
6.64058957,6.406420824,17.62040277,6.855665438,70,55
5.028111912,4.174637543,21.39305927,6.303717578,70,55
6.768350235,9.664854126,22.79831908,6.111083914,70,55
6.678307251,7.778730551,19.65943747,5.874078686,70,55
8.048957926,9.706552997,24.28823266,6.090331905,70,55
8.84575655,7.616398966,26.17294656,7.173039562,70,55
8.167166643,8.097281193,19.87094147,5.830948361,70,55
7.803262219,8.894869362,28.67308182,9.867998394,65,55
8.799694924,10.27494483,25.61794212,8.723516697,65,55
7.830573357,9.605299043,24.53404408,8.525776065,65,55
10.16987838,8.418782344,29.02808876,8.969589112,65,55
9.036865308,7.996270485,28.71258338,8.903727104,65,55
10.08343862,7.955208245,29.79266718,8.998877607,65,55
9.169058192,10.24505708,20.58462412,7.70351744,65,55
6.400728101,9.969368179,25.3796038,8.60869225,65,55
7.533324867,11.23948732,25.45867562,7.97896556,65,55
6.622632908,10.31386141,25.44225989,8.028768711,65,55
7.630229338,9.008322675,22.01123085,7.676061294,65,55
7.513063228,9.909426105,22.22111093,6.827315415,65,55
6.374904685,5.78913023,19.5930577,8.671724345,60,55
10.11850461,11.01296635,27.84957852,9.777915858,60,55
8.697439141,10.11926548,24.26165571,9.807045913,60,55
9.308666137,10.84923892,25.55493269,9.102470028,60,55
9.104697818,10.73432424,28.09419732,9.673697841,60,55
6.852512371,8.888594711,22.96664459,9.141727442,60,55
8.754427643,9.797019855,29.53414758,10.68141971,60,55
7.512626395,8.951793465,22.18352302,8.921369349,60,55
6.874052416,9.502943827,24.56980194,9.2240523,60,55
9.110635417,10.39025061,26.66806243,9.790265394,60,55
8.986888569,10.01888959,29.85529971,10.36956519,60,55
9.81686186,8.704357872,29.52686005,10.55308193,60,55
6.609191466,7.015343242,19.51381394,10.30645136,55,55
7.520464943,10.01245943,19.05670608,9.652726608,55,55
9.593959354,8.297311825,25.61079371,11.5540323,55,55
8.999366117,9.196392506,28.09419174,11.1007029,55,55
6.427681195,9.425940613,21.61302399,9.461917862,55,55
7.972321245,7.935419428,27.96195204,11.57337444,55,55
9.712090331,11.04041899,27.69647041,11.25827927,55,55
6.767121116,8.611914997,21.57524727,9.912535329,55,55
9.122780173,10.92925746,27.59384954,11.49122804,55,55
9.532889656,9.924489677,28.37910268,11.35748299,55,55
9.884858023,8.713233715,27.53264697,11.58165262,55,55
8.663406098,10.85154399,17.97128817,9.649157646,55,55
5.206691117,5.90265309,19.28846594,10.78178641,50,55
7.514423161,13.34374141,23.11785781,11.45915915,50,55
8.390072469,13.62040277,21.05259492,9.576988174,50,55
7.266612606,10.21922935,24.30359582,12.12279374,50,55
8.156105807,13.50584872,25.47865891,12.04849156,50,55
6.046830636,9.933023648,21.04054296,11.09099005,50,55
9.162605032,9.974165377,25.2100174,12.05438519,50,55
8.45779286,11.13089358,24.68162247,11.811043,50,55
9.262153668,11.95973251,26.80520809,12.76915777,50,55
9.026287199,13.07702121,24.84411881,11.47041028,50,55
8.763150407,11.68542578,25.72383052,12.02797145,50,55
6.065984858,9.002724888,15.86784729,12.31591478,50,55
8.011821398,10.58907643,23.549254,13.8857924,45,55
8.196164147,12.45232206,23.05347135,13.55883162,45,55
5.998448952,10.5527977,19.42035871,11.62908758,45,55
7.559039473,14.62273001,21.36441177,12.91791068,45,55
8.106280462,14.80542096,22.83270832,13.38756387,45,55
5.658533317,13.92848577,16.19406196,10.67818815,45,55
7.221378576,13.12395446,20.84055002,13.0340747,45,55
7.940774941,11.60238009,16.54202175,10.58122349,45,55
6.27663452,9.736876733,23.14332216,13.79037548,45,55
7.855440876,9.624587792,23.65081448,13.31478073,45,55
7.328875003,9.5550664,23.38241388,13.39787026,45,55
7.407735884,12.20160855,17.07029365,10.8961172,45,55
7.381949146,16.14755355,18.71022959,14.7121962,40,55
6.003966379,12.92790777,16.11132754,12.8643302,40,55
7.118295622,15.64757836,19.14331007,14.0775653,40,55
5.379306172,11.16630204,16.76462729,12.73751091,40,55
5.979954513,14.01289879,18.11067284,13.44225772,40,55
6.008398305,12.26546092,16.61022697,13.16091323,40,55
5.39709042,13.24644875,15.00705369,13.0409481,40,55
5.722944932,12.77646176,16.79916794,12.97346408,40,55
5.344475016,16.32919234,18.51517005,13.7061035,40,55
5.384301003,10.68337435,16.96502457,13.19066653,40,55
6.881280313,14.95994098,16.79748323,13.49892092,40,55
6.547075629,16.02489983,18.14568399,14.26819527,40,55
5.390917684,10.7262665,15.65418445,14.6972355,35,55
5.243954293,13.46280753,14.75587349,13.66511452,35,55
6.868136991,13.78547272,19.02069968,15.76808167,35,55
5.818925995,14.95592393,15.67879873,13.17652927,35,55
5.188931801,15.95434861,13.49170215,12.56788013,35,55
7.098130673,17.91570391,18.59117821,14.95575357,35,55
7.514051365,15.15479362,18.73337002,15.67451648,35,55
6.695652433,17.52298125,17.8227073,15.11631604,35,55
6.879887945,17.39808899,17.71615091,15.12060186,35,55
5.987982534,14.57345829,12.52681825,13.15555005,35,55
5.752356911,15.012421,13.88420452,13.212831,35,55
4.896960854,13.99655022,14.49058787,13.37011539,35,55
5.676693591,18.38831706,14.54588007,15.30967584,30,55
3.936949906,14.69064064,11.78931231,13.57052012,30,55
4.796971568,13.35765941,12.77989156,14.06154161,30,55
5.193943066,16.85092768,15.10366039,15.72738309,30,55
4.701329029,12.12175178,11.73473446,14.27491112,30,55
5.658046959,18.04546313,15.16985654,15.61182723,30,55
4.094175369,13.33708263,12.38689111,14.26501732,30,55
5.805977382,18.55528102,13.29831486,11.54127832,30,55
5.012448252,11.82287485,12.55763066,14.59434263,30,55
4.798867647,12.85379334,12.47114404,14.26051871,30,55
3.889440752,12.59832161,12.1637365,14.21419993,30,55
4.955260823,14.32006074,13.08619694,14.09317157,30,55
5.750621396,17.61481899,12.3129868,15.99135421,25,55
3.755150579,13.67245627,11.1359636,14.78562596,25,55
4.484138875,14.13809961,10.6410275,14.96930722,25,55
5.90551832,12.74144452,14.62689984,17.84844005,25,55
4.432631115,14.22949864,12.88229344,15.53918079,25,55
5.346221553,19.59785611,10.60630853,12.97771101,25,55
4.664094364,14.86533296,10.31650499,14.53980252,25,55
5.249910969,18.66581438,13.85395408,16.63167875,25,55
5.187369993,19.64064514,11.39954209,12.30812319,25,55
5.022598323,20.38127535,13.9056734,16.84884919,25,55
4.199496926,13.23870746,11.4683621,15.56474827,25,55
4.72136621,19.7914994,12.50599593,15.79563541,25,55
4.177843532,15.47468391,10.74840991,16.49968663,20,55
4.929391819,18.50720349,10.85103382,16.88544556,20,55
3.975048611,19.04987271,10.44170924,15.85149864,20,55
5.517477382,19.13352115,11.34839053,17.09985774,20,55
3.726127376,15.86690678,9.358528209,15.49322695,20,55
4.245488473,14.33758231,10.21358821,16.30566721,20,55
4.065079661,21.46478524,11.62700249,16.72502935,20,55
4.68503619,20.8081452,10.6540054,16.36432578,20,55
4.163294938,15.30767573,10.0376575,15.74579262,20,55
3.834528466,15.43385588,9.689718894,15.64846813,20,55
3.427090932,13.32839061,10.40690352,15.86706643,20,55
3.533208228,13.76746089,11.92809032,17.81374429,20,55
4.077678693,20.42681765,9.52060978,16.48096108,15,55
4.84874144,19.62207486,10.04167398,17.56209319,15,55
4.559137057,21.28886849,9.588915345,16.49461485,15,55
5.022564352,20.35191198,9.852556351,17.1046848,15,55
3.815071339,19.35762189,8.988040989,15.79606921,15,55
4.097136802,21.2769479,9.410413149,15.97041102,15,55
4.504175862,20.93559048,9.721063325,17.19308198,15,55
4.18744483,21.05743259,10.12943239,17.34680802,15,55
4.118767252,20.57441191,9.09473163,15.73130381,15,55
3.750095324,14.13695805,10.05449743,18.43830899,15,55
3.520758029,19.54495378,10.26656016,17.21127737,15,55
4.896854502,19.27450641,10.11791718,17.89691229,15,55
2.648493348,15.5841952,7.187721738,15.44090042,10,55
4.116570951,17.63610077,8.602692541,17.07709185,10,55
3.290021229,20.00776341,5.852133008,13.97303779,10,55
3.090534513,20.24638345,7.350329564,15.64128463,10,55
4.233112595,17.73534544,8.612529523,17.36605257,10,55
3.447687961,20.10553499,8.107233364,16.24393484,10,55
3.659189616,21.64067269,8.151882696,16.34199394,10,55
3.595202795,20.07499677,8.544517688,17.08858158,10,55
3.53846081,21.66109067,7.835865505,16.20530285,10,55
3.496376138,21.87996466,7.878723798,16.35711691,10,55
2.700795508,18.68292088,8.31847544,16.87073192,10,55
3.076367953,17.19992122,8.443795874,16.78106129,10,55
3.048851565,20.9391693,6.754415307,16.43943231,5,55
3.039427814,19.87176833,6.27965723,15.56929379,5,55
3.32725231,18.7861669,6.9621618,16.94586708,5,55
2.809368563,15.56531809,6.283002371,15.65000048,5,55
3.096167195,21.50251996,6.53172706,15.85783734,5,55
3.129313674,22.06295,6.435194509,16.25744571,5,55
2.798295256,21.68074724,6.413952718,16.10336018,5,55
2.695069432,13.71279509,5.670905562,15.44652867,5,55
2.759206455,16.34934785,7.089907897,13.76311929,5,55
3.029575592,20.41958594,7.463096069,17.13592587,5,55
2.95270454,21.41203515,6.69948191,15.46415881,5,55
3.165603279,20.09265567,6.079816634,16.41879133,5,55
2.777162493,20.0699206,6.71004388,17.46889137,0,55
2.443790211,16.54621265,5.714989628,17.7641147,0,55
1.435695242,12.43477518,5.40105224,16.49245221,0,55
2.392623152,18.82995885,5.813858411,16.14139612,0,55
2.889338909,15.10593297,6.248237271,17.43719198,0,55
2.520528989,22.45401509,5.942950167,16.50899442,0,55
2.754187651,20.64271211,4.447109335,13.73311593,0,55
2.757300125,19.65635238,5.707503819,16.19625318,0,55
2.418438622,21.2803866,4.794453219,13.4202598,0,55
1.731446135,16.03058453,4.790571319,14.96242774,0,55
2.139679333,21.35917409,5.045726029,14.30480797,0,55
2.660386478,20.88246147,5.458080716,15.58959424,0,55
5.189920109,8.37375856,28.57446768,4.894018844,0,60
5.629194059,9.328218716,27.84697932,4.818152633,0,60
6.785005895,10.04423204,23.79281831,4.18739168,0,60
5.48478115,8.877771271,28.36403975,4.564772108,0,60
6.497126153,10.41543738,26.2077232,4.954051096,0,60
7.718770204,7.48488452,20.62308834,3.749656218,0,60
5.402822575,7.395198807,29.47142731,4.469970487,0,60
6.840493232,7.231851817,20.29198712,4.40626253,0,60
5.503862376,10.20179627,26.59490071,4.854882753,0,60
7.612159067,9.814727508,23.28420775,3.372282022,0,60
4.485754267,10.30632482,23.89051763,3.99947037,0,60
3.771316516,4.626646858,22.40792851,4.273859183,0,60
5.966334949,8.238346756,27.14310744,5.539076189,5,60
7.119609394,10.66791387,25.91242635,5.757618736,5,60
7.566658483,9.165708516,22.86476524,4.703588279,5,60
6.148888484,9.980696812,23.02880149,4.870953834,5,60
6.081871136,10.58457953,25.34170992,5.436706731,5,60
7.115349846,10.27874288,24.21626516,5.586764603,5,60
7.35072308,9.036959525,22.67069451,5.070846784,5,60
7.383343812,10.1081035,24.48768896,5.429622951,5,60
6.214092881,10.57584227,24.76173831,5.41836975,5,60
6.345843698,6.946529048,20.11128663,4.856542754,5,60
4.512643568,5.208969267,20.35165956,4.705860347,5,60
4.565302211,6.272723257,23.42026016,4.760641429,5,60
3.788416895,5.315401655,15.1644159,4.345796226,10,60
5.071434414,6.016350206,29.00968942,6.561148327,10,60
5.489488734,8.536706327,28.91038483,6.423161436,10,60
6.163063843,10.58747167,26.62684884,5.974839888,10,60
6.443698426,10.3773338,25.7410348,5.834143324,10,60
4.037884978,5.68387344,19.42975289,4.35158248,10,60
8.691195282,8.081351923,21.42499546,5.375458335,10,60
5.158722745,6.960758431,20.1206838,4.213239022,10,60
7.764158504,10.07043685,31.11707415,6.385686431,10,60
7.705100616,10.50872026,31.34088604,6.651514731,10,60
5.819769679,9.578175056,25.17066015,5.915089435,10,60
5.538410539,8.742508421,21.24267135,4.751724244,10,60
6.162303246,8.220635802,25.19071131,6.499942895,15,60
6.178183878,9.609937268,22.04942352,6.573687487,15,60
5.760669292,8.634087672,21.22870765,6.505087052,15,60
7.58047272,8.930929148,27.3864046,7.001869154,15,60
4.72976416,9.130930948,21.05454152,5.897834728,15,60
5.867959674,10.21138533,23.60065715,6.619474636,15,60
8.126179835,9.480352855,26.38711122,7.138509103,15,60
5.265082037,9.060212354,21.30443156,6.422457132,15,60
7.837993376,9.883490539,24.06487607,6.764794877,15,60
6.39327015,10.26522553,23.07675432,6.799244592,15,60
6.400065826,9.891148412,23.56918726,6.296569838,15,60
7.806732372,8.009919581,29.06654097,7.653963492,15,60
4.979380014,6.136860037,18.7426202,6.661314016,20,60
4.08282696,6.610157023,18.80881183,6.807852706,20,60
7.122453699,10.81509319,25.66574088,7.649504743,20,60
6.309816487,9.661728481,22.27452894,7.495167263,20,60
5.853599693,10.56164206,27.85647451,8.067466531,20,60
6.629605502,11.66951847,26.13955729,7.978758282,20,60
9.033342224,9.440147927,27.43963426,7.96227426,20,60
8.206802305,12.15321596,28.37006383,8.389357172,20,60
7.728600683,9.435592184,30.2057172,9.188840654,20,60
6.902785936,11.38180801,26.28164497,8.258630131,20,60
7.140963548,10.50447104,25.04442231,7.435350736,20,60
6.216256773,11.12441528,25.92425302,7.860255649,20,60
6.733176709,12.84644388,26.04938933,8.769908211,25,60
8.489655914,8.75991952,28.90034658,9.643991794,25,60
6.391648454,12.41686067,25.12737334,8.879381162,25,60
7.093232001,12.69050322,26.92167025,9.701958358,25,60
7.642109562,10.9798769,27.63722512,9.395681767,25,60
6.452375177,10.35275222,28.19819082,9.586364115,25,60
6.41617199,10.69418456,27.59265154,9.290202825,25,60
5.737858743,10.41525748,27.81184924,9.509272161,25,60
7.154465331,9.277993919,28.0347747,9.615214605,25,60
7.652765488,12.08084165,28.99353166,9.887157206,25,60
5.965094547,11.05717372,27.13786837,9.368496271,25,60
4.7305379,9.019567021,27.67232203,9.124012215,25,60
6.14019093,10.91149546,25.78029042,10.36080462,30,60
5.255391584,9.181139089,25.68522442,10.62054608,30,60
4.984618843,9.48344169,24.86815026,9.863750559,30,60
4.822770989,14.14772076,22.35428005,10.19676745,30,60
8.129029161,13.65215159,24.98298382,10.81421581,30,60
7.309494426,11.43461573,24.77309648,10.7178421,30,60
6.810366501,14.61075055,22.64259845,10.04098486,30,60
8.031269719,12.82818494,24.53916483,10.3490712,30,60
5.377321021,14.23226031,23.6329873,9.898960172,30,60
7.63585428,13.36530499,24.86428524,10.91892768,30,60
7.34978757,11.52576474,26.78527738,10.93917362,30,60
7.4602858,10.35203048,25.68110708,10.50034832,30,60
3.570957082,6.688655523,12.30523497,8.533390121,35,60
6.780963693,15.6070102,19.80842061,10.40149471,35,60
5.007868763,15.68028917,19.31717599,10.06206121,35,60
7.267509705,14.6423761,21.80374194,10.4348146,35,60
5.596712226,10.53195869,19.09475672,10.31628893,35,60
8.011745351,14.96739016,21.50996679,10.96917944,35,60
6.799616683,15.20405836,20.05922866,10.59877655,35,60
3.509647079,13.50948514,19.63552748,9.812924096,35,60
7.558163656,12.98599137,20.72304815,10.55344672,35,60
4.900690224,15.02932627,19.50564623,10.66870033,35,60
5.636433071,14.66629487,20.40434933,10.14208893,35,60
5.132433983,14.84014671,22.481595,10.76150935,35,60
4.193626857,15.7594562,17.65590084,11.19927445,40,60
6.151372504,12.7828089,20.22173744,12.09485446,40,60
3.873951037,16.76618356,18.35008504,11.39976402,40,60
6.434979812,14.39521218,18.86176501,12.05464339,40,60
7.229441258,12.60276309,19.85055062,11.41876994,40,60
6.026571728,15.39887392,17.72798317,11.36626825,40,60
6.373847791,15.77052909,16.81524987,11.23611549,40,60
6.988748651,13.98015363,19.99344519,11.88437839,40,60
6.199960185,12.66688004,19.77221506,12.45277516,40,60
5.806519653,15.89389272,17.85731844,11.51962512,40,60
5.137064019,16.50547299,16.75951779,11.56000951,40,60
6.449015203,15.91986638,18.35308923,11.7467537,40,60
4.780155368,11.96421409,17.19106363,12.97144534,45,60
6.46439119,13.79865614,17.38373894,12.47037196,45,60
5.333644981,13.18439717,17.56837729,13.13926985,45,60
3.992722,15.55871028,13.37061358,10.54716084,45,60
5.764344922,13.2009643,16.96593006,12.37096799,45,60
4.414434347,18.13940687,13.86001069,11.63676289,45,60
4.615441151,14.08294321,11.63234341,11.35159464,45,60
4.692127832,13.98910652,11.89574168,10.77704004,45,60
4.202677319,18.41381628,13.72424702,11.78427172,45,60
5.203542542,12.92775737,16.63552286,12.63819079,45,60
4.132079302,17.50524583,15.57012216,11.4368887,45,60
5.627539822,11.77472823,17.27965159,12.64972902,45,60
4.105494562,18.63147419,14.26435706,12.67875383,50,60
4.726426265,18.64806534,13.71003275,12.47087331,50,60
3.760073668,18.56958341,12.63595239,11.86786417,50,60
4.426087365,12.83004671,15.11713459,13.10623498,50,60
4.246850304,19.37404063,12.77948196,12.28785765,50,60
2.956932245,14.29804246,15.4438232,13.10566514,50,60
4.723660895,18.50065802,12.95882319,12.18384693,50,60
5.164932823,18.98368464,11.93656569,11.93183024,50,60
3.501261527,12.39657848,14.99539841,13.63071437,50,60
4.354951565,16.98716917,14.37007465,12.67582633,50,60
3.68125746,18.53383514,13.88414681,12.34334923,50,60
4.673583674,19.02158498,12.60978051,11.68427574,50,60
3.098326013,16.45432824,12.73357393,10.43592142,55,60
3.354031233,19.28116868,12.282456,12.7389622,55,60
3.686457999,17.97277352,10.99322228,11.79354008,55,60
4.153745099,18.47615111,10.48642418,12.01746863,55,60
3.358081659,20.37037732,12.22553594,12.46695235,55,60
4.147429291,19.50274811,12.69143803,13.32037767,55,60
3.59729207,20.14303739,12.12451434,12.74447586,55,60
3.32625096,17.49298784,12.35484847,13.33064043,55,60
4.573503969,18.75924036,10.58530774,11.47846826,55,60
3.936991084,14.96068484,13.3760742,13.37861629,55,60
4.441069586,19.87699809,11.31850217,12.30455033,55,60
3.685831266,18.95093198,12.29252663,13.10716558,55,60
2.843130068,20.95544725,10.38715836,13.19489832,60,60
3.435490636,18.75594563,10.72491642,13.82569948,60,60
2.555971909,18.81700092,10.4313124,13.77306711,60,60
3.63183755,20.14301532,9.895465784,12.85337915,60,60
3.364763598,18.14473658,10.78386423,13.32337941,60,60
3.518400358,19.93364241,10.05375667,13.69770181,60,60
3.376117345,14.52556713,10.04060117,10.75557288,60,60
3.802126973,19.57521509,11.42385144,13.25575406,60,60
4.10907044,20.41922255,10.67620394,13.48811538,60,60
3.924290576,20.92292578,10.29535437,12.62269363,60,60
4.440531978,20.49926267,11.16581683,12.66821995,60,60
4.330072754,19.40517477,11.58520859,13.37687152,60,60
2.653562587,19.05000013,6.428140127,10.60051965,65,60
3.4309967,15.60171269,9.231756479,13.07126069,65,60
2.734035163,18.60060275,7.071548926,11.1653424,65,60
2.491224341,14.30292646,8.072311078,12.69354697,65,60
2.511427593,17.57208553,9.081366247,12.84765709,65,60
3.221673977,19.9060921,7.421949571,11.12234266,65,60
3.437392308,19.07246907,8.026898472,11.51947742,65,60
3.177140476,19.04884785,7.696230035,11.43418579,65,60
3.277505628,15.18881558,7.510843206,11.20599758,65,60
2.94634633,14.39068278,9.792817101,13.6340087,65,60
2.874861703,18.87301247,9.559825198,12.72766362,65,60
2.651901607,17.96246522,9.088857618,12.93395562,65,60
2.679328624,19.35311111,6.819984629,12.71859455,70,60
2.472140514,20.10676532,6.099419161,12.74464044,70,60
2.20583755,19.03380689,5.707054958,11.63961335,70,60
2.247039331,19.11584663,7.285381206,12.20916381,70,60
2.899273509,21.24156787,7.075678068,11.72322804,70,60
2.455606408,20.21941093,6.022208431,10.94792773,70,60
3.074903658,20.33388542,6.682488206,11.88564271,70,60
2.553871188,19.86414875,7.030523436,11.76254508,70,60
2.740209067,19.38856753,6.387581966,11.42634728,70,60
2.895725208,16.55688449,5.316683959,10.13858107,70,60
3.012808356,21.10655218,8.211337589,13.47168123,70,60
2.077727407,14.04970932,8.030167556,13.02316201,70,60
1.771005927,16.1242879,5.404477943,10.84610008,75,60
2.241272669,19.35678005,6.550282656,12.43302195,75,60
1.884586745,17.12657537,5.934619309,11.54859797,75,60
2.602060896,19.46035514,4.504453345,10.79243308,75,60
2.20486198,18.47521569,5.66650565,12.48730246,75,60
2.080208835,20.02480419,5.568945945,12.2813726,75,60
1.858885001,15.7456526,4.741482314,11.29222313,75,60
2.70551186,18.10641687,6.377993333,12.66455736,75,60
2.765460003,15.04259075,6.926079732,13.3226511,75,60
1.849188344,20.14358352,6.811354245,12.85422377,75,60
2.749392789,17.03949333,4.457910791,10.78456721,75,60
1.484108052,18.54517244,6.298217101,12.49142169,75,60
1.206540222,11.39953499,4.179215705,10.5771249,80,60
2.16608972,19.48163101,5.271727629,12.77427987,80,60
2.06697397,18.19075215,4.704719492,11.95210422,80,60
2.669853444,18.42382033,4.405963533,11.24182855,80,60
1.821237967,22.20057487,4.989944657,12.35452925,80,60
2.155061125,22.57886765,5.149792813,12.13432684,80,60
1.970563915,17.11157329,4.681880827,10.89671436,80,60
2.019586783,21.01984607,5.232583613,12.00455308,80,60
1.858665804,18.6709899,5.004928845,11.92853082,80,60
1.246617547,19.58245336,5.881792084,12.37810344,80,60
1.444176162,20.3461106,4.920173173,12.00106618,80,60
2.217092345,13.41452341,5.554555963,13.44125492,80,60
4.792018577,6.391117992,28.3397976,4.714147593,80,65
6.502764331,8.043272502,22.40793248,3.560821412,80,65
5.000754349,8.816388525,30.44341117,4.570944692,80,65
5.609615695,10.80046832,28.30370822,4.14055318,80,65
6.488936012,11.49403861,26.56079214,4.257750893,80,65
6.214375701,8.032041411,30.8373392,4.280607628,80,65
6.350594698,6.902889282,31.55184959,4.920197884,80,65
4.438466691,9.808326741,25.36530825,4.509115313,80,65
5.296517777,9.623964355,29.54299536,4.52667202,80,65
5.384578338,7.95149049,30.79478185,4.229736483,80,65
5.465546733,8.15625719,30.73907323,4.426681519,80,65
4.377985206,10.80374373,27.76022377,3.88445087,80,65
4.931321092,6.721302376,28.67770256,4.957270088,75,65
3.748329353,6.92974315,25.23982531,3.444607483,75,65
6.27739087,9.334180985,24.01892286,4.513037435,75,65
5.119033569,10.89038034,26.77921694,5.026671862,75,65
5.113680812,10.79994878,27.80616919,4.790653303,75,65
4.912345575,11.82239533,26.92834738,4.75530926,75,65
5.452421631,11.16672358,27.48352463,4.561219497,75,65
6.12059845,10.95413807,29.49504739,4.814311731,75,65
5.1966613,11.45751721,28.39239539,4.642394164,75,65
5.557412847,10.5255108,28.80378828,4.764299251,75,65
5.886663063,10.45877432,30.08603658,4.875501003,75,65
5.187107252,10.92920628,24.76016014,4.758362651,75,65
4.640819741,8.866271716,23.82195113,4.679016895,70,65
6.071931369,9.4936745,30.56892398,5.840650457,70,65
5.285540458,10.19173935,30.70732474,5.434263274,70,65
4.251168166,11.63582985,27.78319775,4.852055444,70,65
6.089467479,9.282421391,31.90880546,5.82480233,70,65
4.564095681,11.50197248,27.76361181,4.565650758,70,65
4.599986177,10.8482402,28.91026332,5.064135327,70,65
4.078451982,11.17393886,26.69415031,4.989494451,70,65
4.929637236,9.744059918,29.71234601,5.166179837,70,65
5.026818278,10.32188368,29.12704502,5.144409197,70,65
6.327414829,8.666427386,31.1853233,5.232506537,70,65
6.506150741,8.54779438,22.28342035,4.559487009,70,65
3.163998858,3.20315774,11.0680804,3.372032029,65,65
6.013846239,9.443793003,29.64572879,6.793359036,65,65
4.353039463,10.43413637,24.42820356,5.955318682,65,65
5.030905979,10.30376259,28.85846334,6.330612506,65,65
5.142008242,10.77191174,24.98075783,5.733897964,65,65
5.706069707,10.04120209,24.92905132,5.374475386,65,65
4.823386141,10.49499457,29.17241218,6.408789076,65,65
5.911206161,8.928337223,22.72147232,5.216153167,65,65
5.832927233,11.31668584,26.44251131,5.079335448,65,65
4.863942521,9.603323117,29.59165022,6.473197537,65,65
6.478029211,9.450135437,23.35169778,5.281802724,65,65
4.175325015,10.77296651,28.16489909,5.677883641,65,65
4.519706829,10.9766303,27.33907023,6.625887662,60,65
6.73678687,10.24422507,31.16354001,7.117067556,60,65
5.639334118,9.71563968,31.42742627,7.081035674,60,65
4.569329828,11.49480153,27.0386001,6.619586367,60,65
5.461384097,10.6631187,31.46270041,7.459736887,60,65
4.799946663,7.682630728,29.84896517,6.717371166,60,65
4.500031551,11.0785742,26.12337454,6.642121474,60,65
5.566942379,10.39698192,23.28800895,6.3805508,60,65
4.174873038,10.25533295,24.25882335,6.645731944,60,65
4.939204022,10.42710632,27.13011154,6.67109706,60,65
4.161774356,8.03855413,21.48703224,6.996956052,60,65
5.243695887,11.1100964,26.35539377,6.477445951,60,65
